Date,Open,High,Low,Close,Adj Close,Volume,1D_MA,7D_MA,20D_MA,20D_STD,Upper_Band,Lower_Band,CCI,Decision_MA_1D,Decision_Bollinger,Decision_CCI
2023-06-07,88.20700073242188,88.5199966430664,87.98400115966797,88.19000244140625,88.19000244140625,0,88.19000244140625,88.3479995727539,88.86515464782715,0.5786484195950292,90.02245148701721,87.7078578086371,-74.73021307415955,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-08,88.38700103759766,88.88800048828125,88.2699966430664,88.37899780273438,88.37899780273438,0,88.37899780273438,88.34871346609933,88.78890457153321,0.5332479723865409,89.85540051630629,87.72240862676013,-34.40514097050932,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-09,88.88800048828125,88.91200256347656,88.51599884033203,88.9000015258789,88.9000015258789,0,88.9000015258789,88.38214220319476,88.75825462341308,0.5063779455604855,89.77101051453405,87.7454987322921,7.296339244932543,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-12,87.73269653320312,88.86399841308594,87.73269653320312,88.54000091552734,88.54000091552734,0,88.54000091552734,88.41314261300224,88.73035469055176,0.502027142093931,89.73440897473962,87.7263004063639,-46.19912998104843,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-13,88.61900329589844,88.97799682617188,88.5989990234375,88.62300109863281,88.62300109863281,0,88.62300109863281,88.43785749162946,88.69310493469239,0.4793515888704773,89.65180811243334,87.73440175695143,11.965091040790238,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-14,88.64900207519531,88.9219970703125,88.49800109863281,88.65299987792969,88.65299987792969,0,88.65299987792969,88.51185716901507,88.65925483703613,0.45530990868889837,89.56987465441392,87.74863501965834,10.38566593038754,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-15,88.87300109863281,89.56500244140625,88.69400024414062,88.88099670410156,88.88099670410156,0,88.88099670410156,88.5951429094587,88.63935470581055,0.4350439217008993,89.50944254921235,87.76926686240874,73.82486258270355,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-16,89.5780029296875,89.7699966430664,89.38500213623047,89.58699798583984,89.58699798583984,0,89.58699798583984,88.79471370152065,88.66590461730956,0.476077050089223,89.61805871748801,87.71375051713112,148.896025506824,NEUTRAL,NEUTRAL,SELL
2023-06-19,88.61060333251953,89.61699676513672,88.61060333251953,89.55899810791016,89.55899810791016,0,89.55899810791016,88.96328517368862,88.66895446777343,0.48184858900396116,89.63265164578135,87.70525728976551,95.3059560211482,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-20,89.39600372314453,89.7699966430664,89.30500030517578,89.40399932861328,89.40399932861328,0,89.40399932861328,89.03528485979352,88.66680450439453,0.47827700774473203,89.623358519884,87.71025048890507,126.43531767546101,NEUTRAL,NEUTRAL,SELL
2023-06-21,89.4469985961914,89.80799865722656,89.38999938964844,89.45500183105469,89.45500183105469,0,89.45500183105469,89.16599927629743,88.68330459594726,0.5001102972947157,89.6835251905367,87.68308400135783,121.5304853961292,NEUTRAL,NEUTRAL,SELL
2023-06-22,89.96399688720703,90.16999816894531,89.65499877929688,89.98899841308594,89.98899841308594,0,89.98899841308594,89.36114174979073,88.7408546447754,0.5788719605055072,89.89859856578641,87.58311072376438,144.0135295648109,NEUTRAL,SELL,SELL
2023-06-23,89.7030029296875,89.72699737548828,88.8949966430664,89.7229995727539,89.7229995727539,0,89.7229995727539,89.51399884905133,88.79445457458496,0.6183951264055744,90.03124482739611,87.55766432177381,77.25052421725808,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-26,88.09159851074219,89.50299835205078,88.0905990600586,89.2249984741211,89.2249984741211,0,89.2249984741211,89.56314195905414,88.86769943237304,0.5746405431039207,90.01698051858088,87.71841834616521,13.910859691708849,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-27,89.36900329589844,89.89700317382812,89.33799743652344,89.38099670410156,89.38099670410156,0,89.38099670410156,89.53371320452008,88.91804924011231,0.5732206684965792,90.06449057710547,87.77160790311915,77.71038063299417,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-28,89.7750015258789,89.85299682617188,89.3479995727539,89.77899932861328,89.77899932861328,0,89.77899932861328,89.56514195033482,88.97369918823242,0.6008250838630234,90.17534935595846,87.77204902050637,82.5117635820888,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-29,89.46399688720703,89.65699768066406,89.0999984741211,89.4800033569336,89.4800033569336,0,89.4800033569336,89.5759996686663,89.03154945373535,0.5904870299429643,90.21252351362128,87.85057539384943,48.73703486055667,NEUTRAL,NEUTRAL,NEUTRAL
2023-06-30,89.12699890136719,89.58699798583984,88.84300231933594,89.10299682617188,89.10299682617188,0,89.10299682617188,89.52571323939732,89.06419944763184,0.5744748030038694,90.21314905363957,87.9152498416241,17.09778681399688,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-03,88.01300048828125,89.47799682617188,88.01200103759766,88.01300048828125,88.01300048828125,0,88.01300048828125,89.24342782156808,89.05809936523437,0.585404586812423,90.22890853885922,87.88729019160952,-72.17574070656894,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-04,89.33599853515625,89.38099670410156,89.21600341796875,89.35199737548828,89.35199737548828,0,89.35199737548828,89.190427507673,89.11079940795898,0.560279342523283,90.23135809300554,87.99024072291242,28.32174122746253,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-05,89.14399719238281,89.58399963378906,89.08300018310547,89.1240005493164,89.1240005493164,0,89.1240005493164,89.17599923270089,89.15749931335449,0.5167222344919972,90.1909437823385,88.12405484437049,15.490977442685372,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-06,89.36699676513672,89.9540023803711,89.19100189208984,89.35900115966797,89.35900115966797,0,89.35900115966797,89.17285701206752,89.20649948120118,0.4844722330753663,90.17544394735191,88.23755501505045,46.157656954009674,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-07,90.04399871826172,90.51799774169922,89.84700012207031,90.06900024414062,90.06900024414062,0,90.06900024414062,89.21428571428571,89.26494941711425,0.5150979578318966,90.29514533277805,88.23475350145046,126.69242473170036,NEUTRAL,NEUTRAL,SELL
2023-07-10,89.14900207519531,90.71499633789062,89.14900207519531,89.14900207519531,89.14900207519531,0,89.14900207519531,89.16699981689453,89.29539947509765,0.4872339518358695,90.26986737876939,88.32093157142592,53.16909048398297,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-11,90.73100280761719,90.81800079345703,90.4219970703125,90.74700164794922,90.74700164794922,0,90.74700164794922,89.401857648577,89.40159950256347,0.5591347604953929,90.51986902355425,88.28332998157269,169.6412966125043,NEUTRAL,SELL,SELL
2023-07-12,90.65899658203125,91.17500305175781,90.5530014038086,90.67500305175781,90.67500305175781,0,90.67500305175781,89.78214372907367,89.50269966125488,0.5980992826772193,90.69889822660932,88.30650109590044,156.23794000686345,NEUTRAL,NEUTRAL,SELL
2023-07-13,91.2969970703125,91.8239974975586,91.2490005493164,91.23899841308594,91.23899841308594,0,91.23899841308594,90.05171530587333,89.6205997467041,0.6938429396271905,91.00828562595848,88.23291386744972,176.67553384629653,NEUTRAL,SELL,SELL
2023-07-14,92.02100372314453,92.3010025024414,91.9229965209961,92.00499725341797,92.00499725341797,0,92.00499725341797,90.46328626360211,89.741499710083,0.8747579767939845,91.49101566367098,87.99198375649503,177.6224241382842,NEUTRAL,SELL,SELL
2023-07-17,92.08399963378906,92.26499938964844,91.14469909667969,92.08399963378906,92.08399963378906,0,92.08399963378906,90.85257175990513,89.86774978637695,1.0175834703590723,91.90291672709509,87.8325828456588,132.6857533822053,NEUTRAL,SELL,SELL
2023-07-18,92.1240005493164,92.37699890136719,91.98200225830078,92.13300323486328,92.13300323486328,0,92.13300323486328,91.14742933000836,90.00419998168945,1.128995404554519,92.26219079079848,87.74620917258042,130.68682106300398,NEUTRAL,NEUTRAL,SELL
2023-07-19,92.07099914550781,92.2040023803711,91.62000274658203,92.06400299072266,92.06400299072266,0,92.06400299072266,91.56385803222656,90.13465003967285,1.2100197327969824,92.55468950526681,87.71461057407889,103.70033563926381,NEUTRAL,NEUTRAL,SELL
2023-07-20,91.87100219726562,92.0530014038086,91.28399658203125,91.8550033569336,91.8550033569336,0,91.8550033569336,91.7221439906529,90.22795028686524,1.2687148437185332,92.7653799743023,87.69052059942817,81.56044718298023,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-21,91.29100036621094,91.36199951171875,91.06400299072266,91.31500244140625,91.31500244140625,0,91.31500244140625,91.81357247488839,90.30755043029785,1.2852010542095222,92.8779525387169,87.7371483218788,49.57395032804235,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-24,90.22209930419922,91.1780014038086,90.22209930419922,90.22209930419922,90.22209930419922,0,90.22209930419922,91.66830117361886,90.35740547180175,1.2600911808893338,92.87758783358042,87.83722311002309,6.2645929297087575,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-25,90.4469985961914,90.60199737548828,90.17400360107422,90.43099975585938,90.43099975585938,0,90.43099975585938,91.44344438825335,90.40990562438965,1.238965668262201,92.88783696091406,87.93197428786524,-4.267613463962629,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-26,90.37799835205078,90.83300018310547,90.2959976196289,90.37000274658203,90.37000274658203,0,90.37000274658203,91.19858769008091,90.43945579528808,1.230142650031849,92.89974109535179,87.97917049522438,-1.0399771513288136,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-27,90.71800231933594,91.26899719238281,90.0780029296875,90.70999908447266,90.70999908447266,0,90.70999908447266,90.99530138288226,90.50095558166504,1.2102363419573217,92.92142826557968,88.0804828977504,6.403463004125833,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-28,90.1259994506836,90.76100158691406,90.01599884033203,90.12899780273438,90.12899780273438,0,90.12899780273438,90.7188720703125,90.55225563049316,1.1688995740831205,92.8900547786594,88.21445648232692,-21.4105940596522,NEUTRAL,NEUTRAL,NEUTRAL
2023-07-31,89.38999938964844,90.78399658203125,89.38999938964844,89.38999938964844,89.38999938964844,0,89.38999938964844,90.36672864641461,90.62110557556153,1.0455020114999143,92.71210959856136,88.5301015525617,-60.562380413606846,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-01,90.35700225830078,90.43499755859375,90.08399963378906,90.3550033569336,90.3550033569336,0,90.3550033569336,90.22958592006138,90.67125587463379,1.0046808443816713,92.68061756339713,88.66189418587044,-34.870549660385315,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-02,90.50299835205078,90.70800018310547,90.33499908447266,90.5260009765625,90.5260009765625,0,90.5260009765625,90.27300044468471,90.7413558959961,0.9377214283366498,92.6167987526694,88.86591303932279,-24.035821448870795,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-03,90.4520034790039,90.6520004272461,90.2300033569336,90.39299774169922,90.39299774169922,0,90.39299774169922,90.26757158551898,90.79305572509766,0.8844891301616047,92.56203398542087,89.02407746477445,-38.40009274329267,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-04,90.5790023803711,91.23200225830078,90.49600219726562,90.57499694824219,90.57499694824219,0,90.57499694824219,90.29685647147042,90.81835556030273,0.8698030951869252,92.55796175067658,89.07874936992889,-11.341198978143103,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-07,89.61599731445312,91.02100372314453,89.61599731445312,89.61599731445312,89.61599731445312,0,89.61599731445312,90.14057050432477,90.84170532226562,0.8278892351855496,92.49748379263673,89.18592685189452,-77.88172235451319,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-08,91.03399658203125,91.0739974975586,90.53099822998047,90.96600341796875,90.96600341796875,0,90.96600341796875,90.26014273507255,90.8526554107666,0.8280190142391213,92.50869343924484,89.19661738228837,-6.323569924761923,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-09,90.66699981689453,91.02799987792969,90.66699981689453,90.66699981689453,90.66699981689453,0,90.66699981689453,90.44257136753627,90.85225524902344,0.8281113167981828,92.50847788261981,89.19603261542707,-12.814269795570679,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-10,90.8759994506836,91.28099822998047,90.78099822998047,90.88500213623047,90.88500213623047,0,90.88500213623047,90.5182854788644,90.83455543518066,0.8231785354295379,92.48091250603974,89.18819836432158,7.789220641801078,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-11,90.87000274658203,91.0199966430664,90.66200256347656,90.875,90.875,0,90.875,90.56814248221261,90.77805557250977,0.7760457171135218,92.33014700673681,89.22596413828273,1.3294211145242434,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-14,90.08609771728516,90.9540023803711,90.08609771728516,90.08609771728516,90.08609771728516,0,90.08609771728516,90.52429962158203,90.67816047668457,0.7260718872910129,92.1303042512666,89.22601670210254,-43.183933456551806,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-15,90.68499755859375,91.14299774169922,90.60900115966797,90.64600372314453,90.64600372314453,0,90.64600372314453,90.53444344656808,90.60381050109864,0.640326214278515,91.88446292965567,89.3231580725416,13.246140724278973,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-16,90.63500213623047,92.51399993896484,90.55599975585938,90.64299774169922,90.64299774169922,0,90.64299774169922,90.68115779331752,90.53276023864746,0.5408933298056485,91.61454689825875,89.45097357903616,88.65067324623156,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-17,90.49099731445312,90.5719985961914,90.11000061035156,90.49099731445312,90.49099731445312,0,90.49099731445312,90.61329977852958,90.46455993652344,0.4424297710622995,91.34941947864804,89.57970039439884,-38.3218331086773,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-18,90.30599975585938,90.3499984741211,90.30599975585938,90.30599975585938,90.30599975585938,0,90.30599975585938,90.56172834123883,90.41410980224609,0.3953760701389087,91.2048619425239,89.62335766196827,-46.82380672613915,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-21,89.31900024414062,90.60800170898438,89.31900024414062,90.30500030517578,90.30500030517578,0,90.30500030517578,90.47887093680245,90.41825485229492,0.3936880759743848,91.20563100424368,89.63087870034616,-87.48152662455617,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-22,90.49299621582031,90.6989974975586,89.86299896240234,90.4800033569336,90.4800033569336,0,90.4800033569336,90.42244284493583,90.42070503234864,0.3939239907804942,91.20855301390962,89.63285705078765,-34.1507683538767,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-23,90.04299926757812,90.08399963378906,89.24299621582031,90.03199768066406,90.03199768066406,0,90.03199768066406,90.41471426827567,90.40380477905273,0.403351512623556,91.21050780429985,89.59710175380562,-122.79400935669466,NEUTRAL,NEUTRAL,BUY
2023-08-24,89.60299682617188,89.68099975585938,89.28900146484375,89.59700012207031,89.59700012207031,0,89.59700012207031,90.26485661097935,90.34815483093261,0.4344625766283191,91.21707998418925,89.47922967767597,-139.3447405183974,NEUTRAL,NEUTRAL,BUY
2023-08-25,89.16999816894531,89.40599822998047,88.94499969482422,89.16200256347656,89.16200256347656,0,89.16200256347656,90.05328587123326,90.29980506896973,0.5077592823927913,91.31532363375531,89.28428650418415,-154.9345344389576,NEUTRAL,BUY,BUY
2023-08-28,88.3125,89.33999633789062,88.3125,89.0260009765625,89.0260009765625,0,89.0260009765625,89.84400068010602,90.28160514831544,0.547086832217819,91.37577881275108,89.18743148387979,-157.76089532764536,NEUTRAL,BUY,BUY
2023-08-29,89.447998046875,89.5979995727539,89.17900085449219,89.43699645996094,89.43699645996094,0,89.43699645996094,89.71985735212054,90.2357048034668,0.5782284989976022,91.39216180146201,89.0792478054716,-91.3321857344975,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-30,89.60299682617188,90.31600189208984,89.57499694824219,89.59500122070312,89.59500122070312,0,89.59500122070312,89.61842891148159,90.18915481567383,0.5909629487713001,91.37108071321643,89.00722891813123,-43.14831087514085,NEUTRAL,NEUTRAL,NEUTRAL
2023-08-31,90.31099700927734,90.3290023803711,89.54000091552734,90.31999969482422,90.31999969482422,0,90.31999969482422,89.59557124546596,90.18550491333008,0.5898621131361677,91.36522913960242,89.00578068705774,-17.02533101947798,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-01,89.552001953125,89.81800079345703,89.11799621582031,89.55400085449219,89.55400085449219,0,89.55400085449219,89.52728598458427,90.13445510864258,0.5984972680609413,91.33144964476446,88.9374605725207,-68.38831297804344,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-04,88.75070190429688,89.30000305175781,88.75070190429688,88.75070190429688,88.75070190429688,0,88.75070190429688,89.40638623918805,90.09119033813477,0.6654764125082046,91.42214316315118,88.76023751311835,-110.67527916763484,NEUTRAL,BUY,BUY
2023-09-05,89.22100067138672,89.31300354003906,88.87000274658203,89.22200012207031,89.22200012207031,0,89.22200012207031,89.41495731898716,90.00399017333984,0.6590437485973251,91.3220776705345,88.68590267614519,-82.55416686898293,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-06,89.04100036621094,89.2699966430664,88.90499877929688,89.03700256347656,89.03700256347656,0,89.03700256347656,89.4165289742606,89.92249031066895,0.673368331466357,91.26922697360166,88.57575364773624,-79.86981964785443,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-07,89.17900085449219,89.25900268554688,88.8499984741211,89.17900085449219,89.17900085449219,0,89.17900085449219,89.37967245919364,89.83719024658203,0.6527633094472217,91.14271686547647,88.53166362768758,-70.8935134403155,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-08,88.85800170898438,89.1240005493164,88.6760025024414,88.85800170898438,88.85800170898438,0,88.85800170898438,89.27438681466239,89.73634033203125,0.6396646254349648,91.01566958290118,88.45701108116131,-82.91641400861826,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-11,87.8093032836914,89.09300231933594,87.8093032836914,87.8093032836914,87.8093032836914,0,87.8093032836914,88.91571589878627,89.62250061035157,0.7645500135138465,91.15160063737926,88.09340058332387,-124.57865474014359,NEUTRAL,BUY,BUY
2023-09-12,89.06500244140625,89.15599822998047,88.68900299072266,89.09100341796875,89.09100341796875,0,89.09100341796875,88.84957340785435,89.54475059509278,0.7334212219123003,91.01159303891738,88.07790815126818,-53.17896857434586,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-13,89.01499938964844,89.16200256347656,88.87300109863281,89.00700378417969,89.00700378417969,0,89.00700378417969,88.88618796212333,89.4629508972168,0.6946952422481105,90.85234138171302,88.07356041272058,-46.992404882582946,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-14,88.95999908447266,89.0989990234375,88.39299774169922,88.97100067138672,88.97100067138672,0,88.97100067138672,88.85033089773995,89.38695106506347,0.6585088502540777,90.70396876557163,88.06993336455531,-63.06793474227605,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-15,88.21700286865234,88.71299743652344,88.21700286865234,88.22799682617188,88.22799682617188,0,88.22799682617188,88.73475864955357,89.28305091857911,0.6697078638205005,90.6224666462201,87.94363519093811,-104.68969054635528,NEUTRAL,NEUTRAL,BUY
2023-09-18,87.46379852294922,88.98799896240234,87.46379852294922,88.50399780273438,88.50399780273438,0,88.50399780273438,88.6383296421596,89.19300079345703,0.6457157001200544,90.48443219369715,87.90156939321692,-101.74986807111158,NEUTRAL,NEUTRAL,BUY
2023-09-19,88.93800354003906,89.09400177001953,88.83699798583984,88.96299743652344,88.96299743652344,0,88.96299743652344,88.65332903180804,89.11715049743653,0.5714011928181638,90.25995288307286,87.9743481118002,-18.66153647367196,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-20,88.7959976196289,88.93299865722656,88.71399688720703,88.79100036621094,88.79100036621094,0,88.79100036621094,88.79357147216797,89.05510063171387,0.5329121564149248,90.12092494454372,87.98927631888402,-34.600533329766265,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-21,88.38200378417969,88.63300323486328,88.18599700927734,88.41799926757812,88.41799926757812,0,88.41799926757812,88.69742802211216,88.99615058898925,0.5350185880898513,90.06618776516895,87.92611341280956,-83.23361612015414,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-22,88.27899932861328,88.41000366210938,87.9209976196289,88.2770004272461,88.2770004272461,0,88.2770004272461,88.5931418282645,88.95190048217773,0.556736805485823,90.06537409314939,87.83842687120608,-99.79686005746802,NEUTRAL,NEUTRAL,NEUTRAL
2023-09-25,87.17859649658203,88.5199966430664,87.17859649658203,88.375,88.375,0,88.375,88.50799887520927,88.9193504333496,0.5710237671596653,90.06139796766894,87.77730289903027,-108.83156381061497,NEUTRAL,NEUTRAL,BUY
2023-09-26,87.87000274658203,88.25,87.85099792480469,87.86199951171875,87.86199951171875,0,87.86199951171875,88.4557135445731,88.8406005859375,0.6035551474311183,90.04771088079973,87.63349029107526,-100.27444403604338,NEUTRAL,NEUTRAL,BUY
2023-09-27,87.97799682617188,87.97799682617188,87.35800170898438,87.95600128173828,87.95600128173828,0,87.95600128173828,88.37742832728794,88.75865058898925,0.6069933267247745,89.97263724243881,87.5446639355397,-115.12547398414596,NEUTRAL,NEUTRAL,BUY
2023-09-28,87.39299774169922,87.86000061035156,87.21499633789062,87.39299774169922,87.39299774169922,0,87.39299774169922,88.15314265659877,88.612300491333,0.5619143370947122,89.73612916552243,87.48847181714358,-139.33170276913313,NEUTRAL,BUY,BUY
2023-09-29,87.80899810791016,88.10199737548828,87.73899841308594,87.7979965209961,87.7979965209961,0,87.7979965209961,88.01128496442523,88.52450027465821,0.5439292012554002,89.61235867716901,87.4366418721474,-83.5587519054698,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-02,87.10299682617188,88.0009994506836,87.10299682617188,87.10299682617188,87.10299682617188,0,87.10299682617188,87.82342747279576,88.44211502075196,0.6263964953845776,89.69490801152111,87.1893220299828,-124.28907109438269,NEUTRAL,BUY,BUY
2023-10-03,87.11699676513672,87.20099639892578,86.8759994506836,87.11699676513672,87.11699676513672,0,87.11699676513672,87.657712663923,88.33686485290528,0.6641672460046467,89.66519934491457,87.00853036089599,-138.71924554356127,NEUTRAL,NEUTRAL,BUY
2023-10-04,87.05400085449219,87.59100341796875,86.95800018310547,87.05500030517578,87.05500030517578,0,87.05500030517578,87.4691412789481,88.23776473999024,0.7010447744544716,89.63985428889919,86.8356751910813,-109.27459186831334,NEUTRAL,NEUTRAL,BUY
2023-10-05,87.41799926757812,88.9020004272461,87.31800079345703,87.41799926757812,87.41799926757812,0,87.41799926757812,87.4057126726423,88.14971466064453,0.6870549436800533,89.52382454800464,86.77560477328443,-33.538110365733495,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-06,87.83200073242188,88.0009994506836,87.22799682617188,87.83000183105469,87.83000183105469,0,87.83000183105469,87.38771275111607,88.09831466674805,0.6695069662848869,89.43732859931782,86.75930073417828,-49.1639326857447,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-09,86.847900390625,87.88400268554688,86.847900390625,87.93000030517578,87.93000030517578,0,87.93000030517578,87.4644274030413,88.10434951782227,0.6673050961813056,89.43895971018489,86.76973932545965,-58.87896627665613,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-10,88.0250015258789,88.21600341796875,87.76000213623047,88.01300048828125,88.01300048828125,0,88.01300048828125,87.4951422555106,88.05044937133789,0.6256524992738296,89.30175436988554,86.79914437279024,-5.440592184418691,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-11,88.29499816894531,88.30799865722656,88.04199981689453,88.197998046875,88.197998046875,0,88.197998046875,87.65157100132534,88.00999908447265,0.5854116725087402,89.18082242949014,86.83917573945517,22.92456772599664,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-12,88.22200012207031,88.39299774169922,87.72599792480469,88.31900024414062,88.31900024414062,0,88.31900024414062,87.82328578404018,87.97739906311035,0.5459001325020026,89.06919932811437,86.88559879810634,24.15021936716829,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-13,87.63899993896484,87.80599975585938,87.30999755859375,87.64600372314453,87.64600372314453,0,87.64600372314453,87.90771484375,87.94829940795898,0.5473486319257755,89.04299667181054,86.85360214410743,-46.446996150247344,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-16,86.55819702148438,87.72899627685547,86.55819702148438,86.55819702148438,86.55819702148438,0,86.55819702148438,87.78488595145089,87.85100936889648,0.6124367583875123,89.0758828856715,86.62613585212146,-115.51343244482713,NEUTRAL,BUY,BUY
2023-10-17,86.70700073242188,88.0790023803711,85.97599792480469,87.7490005493164,87.7490005493164,0,87.7490005493164,87.77331433977399,87.79030952453613,0.55377630825374,88.8978621410436,86.68275690802865,-71.52398069644003,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-18,87.9540023803711,88.11599731445312,87.59700012207031,87.947998046875,87.947998046875,0,87.947998046875,87.77588544573102,87.74815940856934,0.503390956990941,88.75494132255122,86.74137749458745,26.09851431809256,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-19,87.61199951171875,87.87999725341797,87.23500061035156,87.64199829101562,87.64199829101562,0,87.64199829101562,87.72288513183594,87.70935935974121,0.4783261674239265,88.66601169458907,86.75270702489335,-18.083744429719058,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-20,87.91000366210938,88.03700256347656,87.69000244140625,87.9010009765625,87.9010009765625,0,87.9010009765625,87.68045697893415,87.69055938720703,0.4619503205711967,88.61446002834943,86.76665874606464,38.47044019444971,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-23,86.98670196533203,88.37999725341797,86.98670196533203,88.04199981689453,88.04199981689453,0,88.04199981689453,87.64088548932757,87.67390937805176,0.44153266803630165,88.55697471412437,86.79084404197916,27.494828346476407,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-24,88.48400115966797,88.69999694824219,87.81099700927734,88.48400115966797,88.48400115966797,0,88.48400115966797,87.76059940883091,87.70500946044922,0.47603611847038374,88.65708169738998,86.75293722350845,117.21747797427503,NEUTRAL,NEUTRAL,SELL
2023-10-25,87.85800170898438,88.0790023803711,85.97000122070312,87.85800170898438,87.85800170898438,0,87.85800170898438,87.94628579275948,87.70010948181152,0.4738158021860763,88.64774108618367,86.75247787743938,-61.45059690137968,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-26,87.79399871826172,87.80599975585938,87.55799865722656,87.94200134277344,87.94200134277344,0,87.94200134277344,87.97385733468192,87.72755966186523,0.47098165554893784,88.66952297296311,86.78559635076735,17.750931865022885,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-27,87.90799713134766,88.16300201416016,87.62000274658203,87.9000015258789,87.9000015258789,0,87.9000015258789,87.96700068882534,87.73265991210937,0.4723349208536136,88.6773297538166,86.78799007040215,39.63304661108745,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-30,86.85800170898438,88.39600372314453,86.85800170898438,86.85800170898438,86.85800170898438,0,86.85800170898438,87.85500117710659,87.72041015625,0.4922801679738659,88.70497049219773,86.73584982030226,-51.728205366742564,NEUTRAL,NEUTRAL,NEUTRAL
2023-10-31,88.28900146484375,88.73400115966797,87.9219970703125,88.28600311279297,88.28600311279297,0,88.28600311279297,87.91000148228237,87.77886047363282,0.4862268471933748,88.75131416801956,86.80640677924607,102.6007167655792,NEUTRAL,NEUTRAL,SELL
2023-11-01,87.98300170898438,88.02100372314453,87.56099700927734,87.98300170898438,87.98300170898438,0,87.98300170898438,87.90157318115234,87.82526054382325,0.45690924826890483,88.73907904036106,86.91144204728543,17.262573394115744,NEUTRAL,NEUTRAL,NEUTRAL
2023-11-02,88.072998046875,88.6719970703125,88.02799987792969,88.0469970703125,88.0469970703125,0,88.0469970703125,87.83914402553013,87.85671043395996,0.44898004821326193,88.75467053038649,86.95875033753343,83.25032265666249,NEUTRAL,NEUTRAL,NEUTRAL
2023-11-03,88.29100036621094,89.18599700927734,88.28800201416016,88.29399871826172,88.29399871826172,0,88.29399871826172,87.90142931256976,87.87991027832031,0.4593944314174393,88.79869914115518,86.96112141548544,122.54004789669023,NEUTRAL,NEUTRAL,SELL
